Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count
2588,19,2006.0,7,200,0.03,0.0,0.0,0.0,0.03,70.0,18.0
11355,13,2001.0,11,325,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
9255,17,2014.0,7,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9540,2,2013.0,9,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
6095,19,2006.0,6,457,0.03,0.0,0.0,0.0,0.03,69.0,18.0
10358,2,2014.0,7,575,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10418,27,2012.0,4,55,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
9387,4,2007.0,11,361,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9137,19,2005.0,6,277,0.03,0.0,0.0,0.0,0.03,41.0,31.0
2542,6,2005.0,6,53,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
780,4,2010.0,3,527,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
373,13,2010.0,9,261,0.0,0.03,0.0,0.0,0.03,64.0,7.0
3302,17,2009.0,11,121,0.0,0.03,0.0,0.01,0.03,68.96767850559173,26.360820941378886
7906,4,2007.0,10,432,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10964,16,2009.0,10,502,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
1241,13,2009.0,8,527,0.0,0.03,0.0,0.0,0.03,78.0,39.0
539,17,2015.0,7,502,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7779,13,2009.0,8,490,0.0,0.03,0.0,0.01,0.03,82.0,29.0
15,17,2012.0,0,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
5666,2,2015.0,7,434,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
2210,7,2002.0,10,277,0.03,0.01,0.0,0.0,0.03,75.0,7.0
1469,2,2013.0,0,531,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
8038,20,2015.0,10,69,0.0,0.03,0.0,0.01,0.03,68.96767850559173,26.360820941378886
1609,2,2013.0,9,375,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
5126,19,2007.0,2,183,0.03,0.0,0.0,0.0,0.03,38.0,12.0
5490,4,2007.0,9,487,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
2891,13,2016.0,6,91,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
2230,7,2003.0,0,85,0.03,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
2083,13,2016.0,7,466,0.0,0.03,0.0,0.0,0.03,83.0,55.0
9329,20,2013.0,11,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
6769,16,2008.0,11,502,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
512,19,2006.0,7,527,0.03,0.0,0.0,0.0,0.03,48.0,35.0
7711,16,2006.0,0,6,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
6045,15,2000.0,0,502,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
66,2,2016.0,3,447,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
7427,13,2010.0,0,527,0.0,0.03,0.0,0.0,0.03,75.0,16.0
1744,4,2008.0,2,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3648,4,2006.0,3,463,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9989,13,2006.0,9,139,0.0,0.03,0.0,0.01,0.03,68.96767850559173,26.360820941378886
142,17,2012.0,1,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
2732,6,2005.0,10,235,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
10462,4,2013.0,10,110,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
3456,30,2015.0,1,504,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
3786,29,2004.0,9,325,0.02,0.01,0.0,0.0,0.03,55.0,21.0
671,28,2016.0,1,504,0.01,0.02,0.0,0.0,0.03,68.96767850559173,26.360820941378886
6235,13,2007.0,5,161,0.01,0.02,0.0,0.01,0.03,68.96767850559173,26.360820941378886
8978,19,2006.0,3,342,0.03,0.0,0.0,0.0,0.03,63.0,13.0
10707,4,2008.0,1,110,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
8257,19,2007.0,4,457,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
5859,13,2009.0,1,177,0.0,0.03,0.0,0.01,0.03,68.96767850559173,26.360820941378886
639,2,2015.0,0,349,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
479,4,2007.0,1,53,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
9754,6,2001.0,4,481,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
7615,13,2009.0,6,570,0.0,0.03,0.0,0.01,0.03,73.0,14.0
7345,28,2009.0,3,409,0.03,0.0,0.0,0.0,0.03,67.0,4.0
8343,4,2010.0,3,268,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9207,18,2016.0,0,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
8609,4,2012.0,0,185,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
8726,4,2008.0,3,525,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
753,16,2008.0,9,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
805,21,1996.0,3,15,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10314,2,2013.0,0,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
8774,13,2016.0,0,245,0.03,0.0,0.0,0.0,0.03,73.0,12.0
10642,4,2007.0,3,353,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
9696,13,2012.0,0,531,0.0,0.03,0.0,0.0,0.03,84.0,30.0
5415,21,1998.0,7,97,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
5626,26,2010.0,6,369,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
10177,16,2008.0,1,265,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
1329,17,2011.0,0,277,0.02,0.0,0.0,0.01,0.03,68.96767850559173,26.360820941378886
6876,2,2012.0,1,110,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10316,29,2005.0,4,325,0.02,0.01,0.0,0.0,0.03,62.0,21.0
1406,6,2005.0,1,567,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
10208,18,2016.0,7,360,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
237,20,2015.0,4,109,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
99,20,2015.0,0,266,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
6944,13,2009.0,0,91,0.0,0.03,0.0,0.0,0.03,79.0,32.0
3215,4,2007.0,9,99,0.03,0.0,0.0,0.0,0.03,60.0,13.0
7904,4,2010.0,10,39,0.01,0.0,0.02,0.0,0.03,68.96767850559173,26.360820941378886
8299,4,2010.0,9,163,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
10560,4,2007.0,10,525,0.03,0.0,0.0,0.0,0.03,40.0,7.0
7004,16,2008.0,3,213,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
142,19,2012.0,1,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10402,4,2008.0,3,212,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
4520,19,2010.0,7,233,0.03,0.0,0.0,0.0,0.03,60.0,5.0
1474,19,2010.0,7,364,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7672,21,1995.0,1,447,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10360,4,2008.0,9,298,0.03,0.0,0.0,0.0,0.03,31.0,7.0
2102,13,2016.0,6,91,0.0,0.03,0.0,0.0,0.03,86.0,33.0
10410,13,2014.0,6,527,0.0,0.03,0.0,0.0,0.03,80.0,12.0
9365,17,2009.0,6,484,0.0,0.03,0.0,0.01,0.03,65.0,23.0
6210,4,2008.0,9,466,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7446,18,2016.0,0,252,0.01,0.01,0.0,0.01,0.03,80.0,18.0
3855,13,2011.0,1,161,0.0,0.03,0.0,0.01,0.03,68.96767850559173,26.360820941378886
2846,20,2013.0,7,167,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
2279,4,2009.0,6,569,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
3832,20,2015.0,0,233,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
742,26,2011.0,3,531,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
3620,4,2010.0,9,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
8011,13,2006.0,11,447,0.0,0.03,0.0,0.01,0.03,68.96767850559173,26.360820941378886
1045,19,2005.0,7,85,0.0,0.02,0.0,0.01,0.03,68.96767850559173,26.360820941378886
815,4,2007.0,6,183,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
537,20,2016.0,7,502,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4071,16,2007.0,1,233,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9193,28,2009.0,10,5,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
7415,2,2015.0,0,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4606,17,2015.0,2,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7491,17,2008.0,10,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
8047,28,2015.0,10,527,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
8822,20,2013.0,7,432,0.0,0.0,0.03,0.0,0.03,65.0,17.0
1185,17,2014.0,8,21,0.03,0.0,0.0,0.01,0.03,68.96767850559173,26.360820941378886
3831,17,2014.0,10,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3456,28,2015.0,1,504,0.02,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
1856,16,2006.0,0,91,0.02,0.01,0.0,0.0,0.03,56.0,22.0
10330,6,2005.0,4,53,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
4519,4,2009.0,5,569,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
2499,15,1996.0,0,17,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
1378,28,2010.0,1,7,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
6751,23,1996.0,3,263,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10059,13,2012.0,1,58,0.0,0.03,0.0,0.01,0.03,68.96767850559173,26.360820941378886
4198,20,2014.0,0,234,0.02,0.01,0.0,0.01,0.03,68.96767850559173,26.360820941378886
7922,7,2003.0,0,327,0.02,0.01,0.0,0.0,0.03,64.0,12.0
9866,19,2006.0,7,349,0.03,0.0,0.0,0.0,0.03,58.0,17.0
1549,13,2007.0,11,392,0.0,0.03,0.0,0.0,0.03,62.0,15.0
10303,17,2012.0,0,6,0.0,0.02,0.0,0.01,0.03,68.96767850559173,26.360820941378886
254,20,2015.0,1,571,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
2883,7,2002.0,6,139,0.02,0.01,0.0,0.0,0.03,72.0,7.0
6164,28,2009.0,8,86,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7258,21,1998.0,2,85,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10172,19,2013.0,1,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
6831,21,1998.0,11,314,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9073,6,2003.0,6,143,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
8675,6,2003.0,4,280,0.02,0.01,0.0,0.0,0.03,35.0,6.0
1062,19,2013.0,1,233,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3472,4,2006.0,4,183,0.03,0.0,0.0,0.0,0.03,59.0,7.0
5759,13,2009.0,11,6,0.01,0.02,0.0,0.0,0.03,80.0,22.0
2862,26,2007.0,7,361,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
594,20,2015.0,0,233,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10169,4,2008.0,1,303,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4174,4,2010.0,1,332,0.02,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
11392,26,2010.0,3,99,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
10517,19,2004.0,5,6,0.03,0.0,0.0,0.0,0.03,76.0,12.0
5105,19,2010.0,1,110,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7804,20,2015.0,1,489,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
8978,29,2006.0,3,342,0.02,0.01,0.0,0.0,0.03,61.0,20.0
5443,4,2011.0,5,57,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
8456,19,2010.0,1,563,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4986,4,2007.0,3,277,0.01,0.0,0.02,0.0,0.03,76.0,29.0
10731,20,2015.0,10,69,0.0,0.02,0.0,0.01,0.03,68.96767850559173,26.360820941378886
4322,20,2014.0,1,7,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
6918,16,2006.0,1,246,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3775,13,2009.0,3,50,0.0,0.03,0.0,0.01,0.03,68.96767850559173,26.360820941378886
9281,13,2011.0,4,531,0.0,0.02,0.0,0.01,0.03,68.96767850559173,26.360820941378886
2378,7,2002.0,4,327,0.02,0.01,0.0,0.0,0.03,63.0,6.0
9256,17,2014.0,7,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
6917,28,2008.0,8,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
2716,16,2002.0,5,271,0.02,0.01,0.0,0.0,0.03,64.0,8.0
299,13,1985.0,9,21,0.0,0.03,0.0,0.01,0.03,59.0,9.0
4919,16,2010.0,1,502,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
11317,2,2012.0,1,432,0.03,0.0,0.0,0.0,0.03,88.0,15.0
1907,17,2013.0,2,85,0.0,0.0,0.03,0.0,0.03,80.0,33.0
10382,13,2015.0,0,21,0.0,0.03,0.0,0.0,0.03,74.0,9.0
6103,30,2015.0,6,330,0.0,0.03,0.0,0.0,0.03,65.0,9.0
4060,21,1998.0,1,262,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9194,28,2008.0,10,113,0.02,0.01,0.0,0.0,0.03,48.0,10.0
9770,30,2014.0,10,531,0.03,0.0,0.0,0.0,0.03,64.0,15.0
2750,4,2009.0,9,123,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
6661,13,2002.0,7,53,0.0,0.03,0.0,0.0,0.03,91.0,34.0
9179,16,2009.0,2,11,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
1681,4,2008.0,5,113,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
2706,20,2015.0,0,264,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
2703,13,2010.0,3,392,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
6086,19,2011.0,1,418,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3045,28,2013.0,0,21,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
10955,19,2009.0,10,502,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7561,8,1994.0,3,447,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
1515,19,2008.0,0,183,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
10057,17,2014.0,0,21,0.02,0.0,0.0,0.01,0.03,68.96767850559173,26.360820941378886
2138,29,2005.0,7,53,0.02,0.01,0.0,0.0,0.03,54.0,5.0
3750,26,2009.0,2,383,0.01,0.02,0.0,0.0,0.03,76.0,10.0
4790,4,2008.0,0,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3426,29,2004.0,0,438,0.02,0.01,0.0,0.0,0.03,67.0,40.0
6060,4,2008.0,3,380,0.01,0.02,0.0,0.0,0.03,68.96767850559173,26.360820941378886
11066,17,2009.0,10,227,0.02,0.0,0.0,0.01,0.03,68.96767850559173,26.360820941378886
8573,4,2008.0,0,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7802,19,2013.0,1,30,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9218,16,2001.0,10,527,0.02,0.01,0.0,0.0,0.03,61.0,11.0
3029,12,1995.0,2,227,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9549,4,2008.0,1,39,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
5213,13,2003.0,9,527,0.0,0.03,0.0,0.01,0.03,76.0,20.0
6113,15,1998.0,6,206,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
5615,26,2011.0,4,531,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
371,20,2016.0,1,531,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9102,19,2010.0,1,110,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3563,19,2011.0,7,55,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3513,19,2006.0,7,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
11117,18,2016.0,0,455,0.01,0.02,0.0,0.0,0.03,78.0,23.0
8424,13,2010.0,10,527,0.0,0.03,0.0,0.01,0.03,68.96767850559173,26.360820941378886
2861,6,2006.0,7,361,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3649,27,2014.0,3,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4682,19,2012.0,0,233,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7687,13,2007.0,0,490,0.01,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
8493,17,2010.0,0,502,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7629,27,2012.0,3,527,0.01,0.01,0.0,0.0,0.03,52.0,26.0
1865,15,1999.0,1,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4984,4,2011.0,3,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4072,16,2008.0,1,233,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
752,16,2007.0,9,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3736,13,2005.0,7,345,0.03,0.0,0.0,0.0,0.03,89.0,53.0
3575,7,2003.0,10,55,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
3701,20,2014.0,1,364,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4817,4,2010.0,0,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4699,4,2011.0,3,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7067,15,1997.0,6,255,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
9499,13,2011.0,9,531,0.0,0.02,0.0,0.01,0.03,70.0,10.0
11224,2,2013.0,0,349,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
5042,2,2012.0,1,87,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
2289,4,2008.0,1,440,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
8082,16,2005.0,9,277,0.01,0.01,0.0,0.0,0.03,66.0,16.0
3285,29,2003.0,6,327,0.02,0.01,0.0,0.0,0.03,64.0,22.0
6499,4,2006.0,0,298,0.03,0.0,0.0,0.0,0.03,56.0,6.0
7385,2,2014.0,0,349,0.01,0.01,0.0,0.0,0.03,43.0,7.0
4122,13,2003.0,11,546,0.0,0.03,0.0,0.0,0.03,83.0,31.0
11337,15,2001.0,0,144,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
7722,13,2003.0,4,527,0.0,0.03,0.0,0.0,0.03,74.0,8.0
2021,28,2010.0,2,447,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
8038,28,2015.0,10,69,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
6658,4,2010.0,10,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3658,16,2004.0,7,6,0.01,0.01,0.0,0.0,0.03,71.0,27.0
4887,13,2011.0,11,392,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
439,19,2009.0,9,166,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
5228,20,2015.0,0,457,0.0,0.02,0.0,0.01,0.03,68.96767850559173,26.360820941378886
10168,19,2008.0,1,303,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
5160,15,1996.0,8,277,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
1081,19,2006.0,5,432,0.03,0.0,0.0,0.0,0.03,47.0,5.0
4955,6,2002.0,4,349,0.02,0.01,0.0,0.0,0.03,78.0,20.0
10906,4,2007.0,3,527,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
6251,19,2007.0,4,53,0.03,0.0,0.0,0.0,0.03,79.0,21.0
5907,19,2007.0,10,457,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
2565,15,2001.0,6,17,0.02,0.01,0.0,0.0,0.03,68.0,7.0
9238,6,2004.0,5,298,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
7340,16,2007.0,3,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3629,6,2005.0,3,298,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
4625,19,2010.0,7,210,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
5299,4,2008.0,1,432,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
8734,6,2004.0,6,567,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
556,4,2008.0,7,298,0.02,0.0,0.0,0.0,0.03,65.0,17.0
809,10,1998.0,10,241,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
9072,10,1998.0,4,244,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
1381,10,1999.0,0,271,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
8368,28,2010.0,2,174,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4967,13,2004.0,11,477,0.0,0.02,0.0,0.01,0.03,77.0,26.0
1162,6,2003.0,7,303,0.02,0.01,0.0,0.0,0.03,70.0,11.0
10184,4,2009.0,1,277,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9821,13,2013.0,1,219,0.0,0.03,0.0,0.0,0.03,72.0,18.0
4779,19,2010.0,2,303,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
1510,4,2007.0,0,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
9635,27,2016.0,0,6,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
4178,4,2010.0,3,227,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
1801,23,1995.0,3,493,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
5504,6,2005.0,5,567,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
2371,19,2008.0,0,53,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
9390,4,2009.0,1,447,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
1773,19,2010.0,3,108,0.01,0.0,0.02,0.0,0.03,68.96767850559173,26.360820941378886
990,26,2010.0,0,568,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
9811,17,2012.0,3,349,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
8086,16,2010.0,1,233,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
2756,13,2005.0,11,546,0.0,0.03,0.0,0.0,0.03,79.0,39.0
4076,19,2011.0,1,233,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7099,4,2007.0,0,183,0.03,0.0,0.0,0.0,0.03,58.0,16.0
6614,15,1998.0,11,227,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
3417,16,2007.0,11,78,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
1760,16,2009.0,1,480,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4999,23,1995.0,11,35,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10906,26,2007.0,3,527,0.0,0.03,0.0,0.0,0.03,68.96767850559173,26.360820941378886
569,15,1996.0,8,255,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
9614,16,2006.0,11,447,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
4144,19,2007.0,5,53,0.03,0.0,0.0,0.0,0.03,55.0,35.0
2323,4,2008.0,5,400,0.0,0.03,0.0,0.0,0.03,68.0,14.0
4203,20,2015.0,7,98,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
10612,30,2016.0,6,349,0.01,0.02,0.0,0.0,0.03,74.0,5.0
4774,4,2009.0,0,495,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
1526,13,2009.0,11,53,0.0,0.02,0.0,0.0,0.03,67.0,28.0
7928,15,1995.0,2,276,0.02,0.01,0.0,0.0,0.03,68.96767850559173,26.360820941378886
9105,26,2008.0,1,567,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
6173,17,2013.0,9,7,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
7607,6,2004.0,8,567,0.02,0.01,0.0,0.0,0.03,46.0,11.0
9054,13,2010.0,0,290,0.03,0.0,0.0,0.0,0.03,59.0,14.0
3995,26,2010.0,6,473,0.03,0.0,0.0,0.0,0.03,68.96767850559173,26.360820941378886
1877,20,2016.0,0,264,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
912,19,2006.0,5,298,0.03,0.0,0.0,0.0,0.03,51.0,5.0
5645,2,2016.0,7,434,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
3839,16,2008.0,1,233,0.0,0.0,0.03,0.0,0.03,68.96767850559173,26.360820941378886
